Geography,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units
Miami/Ft. Lauderdale,Weekly,2020-10-18 00:00:00,Organic,1.345191602,34656.29,110.69,2567.95,0.0,31974.81,,,
Midsouth,Weekly,2020-10-18 00:00:00,Conventional,1.007247803,3802677.2,1702837.19,924973.21,42742.92,1132121.04,,,
Midsouth,Weekly,2020-10-18 00:00:00,Organic,1.587616707,189628.56,22130.54,49338.47,192.95,117966.61,,,
Nashville,Weekly,2020-10-18 00:00:00,Conventional,0.820390238,293048.18,161811.19,58928.93,182.02,72126.04,,,
Nashville,Weekly,2020-10-18 00:00:00,Organic,1.785392605,10345.35,292.54,6367.63,0.0,3685.19,,,
New Orleans/Mobile,Weekly,2020-10-18 00:00:00,Conventional,0.79833051,323517.71,177393.24,25420.01,42.65,120658.98,,,
New Orleans/Mobile,Weekly,2020-10-18 00:00:00,Organic,1.055409517,10957.69,546.16,0.0,0.0,10411.53,,,
New York,Weekly,2020-10-18 00:00:00,Conventional,1.135839009,1869715.88,70628.98,1174184.9,3172.64,621727.47,,,
New York,Weekly,2020-10-18 00:00:00,Organic,1.65150879,79873.0,8827.93,11877.31,141.35,59020.74,,,
Northeast,Weekly,2020-10-18 00:00:00,Conventional,1.139122471,5168447.3,526362.97,3107290.1,9277.86,1525514.48,,,
Northeast,Weekly,2020-10-18 00:00:00,Organic,1.681860769,227634.85,19556.43,27104.42,143.2,180825.13,,,
Northern New England,Weekly,2020-10-18 00:00:00,Conventional,1.088780561,457472.19,22215.58,375280.06,43.77,59932.77,,,
Northern New England,Weekly,2020-10-18 00:00:00,Organic,1.954860624,13966.65,2243.77,528.15,0.0,11194.72,,,
Orlando,Weekly,2020-10-18 00:00:00,Conventional,0.94309472,545909.52,302115.2,48015.35,28.87,195738.47,,,
Orlando,Weekly,2020-10-18 00:00:00,Organic,1.215455682,24467.18,43.43,118.65,0.0,24305.11,,,
Peoria/Springfield,Weekly,2020-10-18 00:00:00,Conventional,0.970421855,110370.71,49167.26,24636.28,2010.66,34556.52,,,
Peoria/Springfield,Weekly,2020-10-18 00:00:00,Organic,1.682964659,4002.34,305.0,1330.96,0.0,2366.38,,,
Philadelphia,Weekly,2020-10-18 00:00:00,Conventional,0.981904932,599367.69,113812.18,273863.3,631.56,211060.66,,,
Philadelphia,Weekly,2020-10-18 00:00:00,Organic,1.562438093,29894.66,2346.57,4255.76,0.0,23292.32,,,
Phoenix/Tucson,Weekly,2020-10-18 00:00:00,Conventional,0.739658868,1485130.23,599042.18,725086.56,3477.88,157521.55,,,
Phoenix/Tucson,Weekly,2020-10-18 00:00:00,Organic,1.337243487,28020.69,9243.44,5080.5,0.0,13695.81,,,
Pittsburgh,Weekly,2020-10-18 00:00:00,Conventional,1.170682213,102304.92,53956.53,12358.9,8.52,35980.97,,,
Pittsburgh,Weekly,2020-10-18 00:00:00,Organic,1.532850412,8597.87,2185.17,1.43,0.0,6411.27,,,
Plains,Weekly,2020-10-18 00:00:00,Conventional,0.957048114,1857183.49,853895.35,514101.3,4231.6,484954.3,,,
Plains,Weekly,2020-10-18 00:00:00,Organic,1.471093518,44569.14,14413.02,2825.45,13.48,27316.24,,,
Portland,Weekly,2020-10-18 00:00:00,Conventional,1.029290095,687187.22,278294.07,304880.9,27321.49,76690.76,,,
Portland,Weekly,2020-10-18 00:00:00,Organic,1.810527784,33951.11,16946.81,14239.09,0.0,2765.2,,,
Providence,Weekly,2020-10-18 00:00:00,Conventional,1.446682336,87322.53,4627.2,70120.18,17.01,12558.14,,,
Providence,Weekly,2020-10-18 00:00:00,Organic,1.755487004,4377.72,41.63,7.81,0.0,4328.29,,,
Raleigh/Greensboro,Weekly,2020-10-18 00:00:00,Conventional,1.043952146,405397.67,190391.35,69571.34,4707.73,140726.3,,,
Raleigh/Greensboro,Weekly,2020-10-18 00:00:00,Organic,1.530923834,24467.25,6426.1,4550.46,88.93,13401.75,,,
Richmond/Norfolk,Weekly,2020-10-18 00:00:00,Conventional,0.927642137,316472.36,163603.74,82271.02,2015.94,68581.66,,,
Richmond/Norfolk,Weekly,2020-10-18 00:00:00,Organic,1.53138263,15266.31,1772.0,3457.81,2.19,10034.31,,,
Roanoke,Weekly,2020-10-18 00:00:00,Conventional,0.907163751,188695.14,113506.39,37112.51,341.61,37734.62,,,
Roanoke,Weekly,2020-10-18 00:00:00,Organic,1.60977371,7552.11,893.89,2938.63,0.0,3719.6,,,
Sacramento,Weekly,2020-10-18 00:00:00,Conventional,1.102822768,519147.9,153593.65,268234.26,4630.74,92689.25,,,
Sacramento,Weekly,2020-10-18 00:00:00,Organic,1.907346531,15477.31,3725.2,3058.2,0.0,8692.97,,,
San Diego,Weekly,2020-10-18 00:00:00,Conventional,1.144605184,523201.4,234910.63,108105.69,78516.19,101668.9,,,
San Diego,Weekly,2020-10-18 00:00:00,Organic,1.704470696,31166.83,11213.71,9542.87,0.0,10409.3,,,
San Francisco,Weekly,2020-10-18 00:00:00,Conventional,1.436897811,843572.48,262797.77,419302.04,8712.4,152749.87,,,
San Francisco,Weekly,2020-10-18 00:00:00,Organic,2.013711556,61660.79,14964.1,9458.83,24.08,37211.9,,,
Seattle,Weekly,2020-10-18 00:00:00,Conventional,1.272854663,625306.54,225838.81,321167.54,5418.12,72881.13,,,
Seattle,Weekly,2020-10-18 00:00:00,Organic,1.929144274,45632.83,24182.46,16351.89,1.13,5097.36,,,
South Carolina,Weekly,2020-10-18 00:00:00,Conventional,0.940281635,508009.92,310957.22,61090.69,1796.79,134165.21,,,
South Carolina,Weekly,2020-10-18 00:00:00,Organic,1.492430502,21569.31,2504.16,5332.16,67.43,13665.56,,,
South Central,Weekly,2020-10-18 00:00:00,Conventional,0.764357523,5666463.4,3035807.45,1162459.25,107209.74,1360061.78,,,
South Central,Weekly,2020-10-18 00:00:00,Organic,1.329512288,114684.14,35956.95,3393.1,1280.06,74054.03,,,
Southeast,Weekly,2020-10-18 00:00:00,Conventional,0.90680603,5163460.81,3337528.13,415267.19,3460.25,1407140.76,,,
Southeast,Weekly,2020-10-18 00:00:00,Organic,1.326402913,191847.02,3802.12,30492.75,72.14,157477.18,,,
Spokane,Weekly,2020-10-18 00:00:00,Conventional,1.102522693,81482.68,35117.23,33451.03,173.19,12741.23,,,
Spokane,Weekly,2020-10-18 00:00:00,Organic,1.820059176,3604.81,1256.31,1480.28,0.0,868.22,,,
St. Louis,Weekly,2020-10-18 00:00:00,Conventional,0.979145413,184018.86,106707.21,18220.2,66.57,59024.89,,,
St. Louis,Weekly,2020-10-18 00:00:00,Organic,1.768260417,6252.34,1967.69,753.37,0.0,3531.28,,,
Syracuse,Weekly,2020-10-18 00:00:00,Conventional,1.103931283,76188.22,11972.26,32927.72,608.38,30679.86,,,
Syracuse,Weekly,2020-10-18 00:00:00,Organic,1.66500762,3557.63,236.83,126.84,0.0,3193.96,,,
Tampa,Weekly,2020-10-18 00:00:00,Conventional,0.92454772,553591.67,351312.72,24396.4,132.88,177749.67,,,
Tampa,Weekly,2020-10-18 00:00:00,Organic,1.115942352,21112.93,64.45,106.05,0.0,20942.43,,,
Toledo,Weekly,2020-10-18 00:00:00,Conventional,0.980148699,117435.29,54314.36,29437.95,10221.67,23461.31,,,
Toledo,Weekly,2020-10-18 00:00:00,Organic,1.499183296,3950.45,99.92,1981.37,0.0,1869.16,,,
Total U.S.,Weekly,2020-10-18 00:00:00,Conventional,0.989256873,38731898.48,16297689.49,11785723.39,1313436.75,9334027.64,,,
Total U.S.,Weekly,2020-10-18 00:00:00,Organic,1.594473945,1440838.74,349921.96,285885.96,2560.17,802455.54,,,
West,Weekly,2020-10-18 00:00:00,Conventional,0.922290013,7313284.81,2861066.92,3108058.25,118989.17,1225164.63,,,
West,Weekly,2020-10-18 00:00:00,Organic,1.617256744,251164.89,123631.15,59241.82,827.34,67463.64,,,
West Tex/New Mexico,Weekly,2020-10-18 00:00:00,Conventional,0.716859786,947724.06,426680.28,228474.63,23982.79,268175.94,,,
West Tex/New Mexico,Weekly,2020-10-18 00:00:00,Organic,1.47995766,13281.56,3350.8,1412.81,1647.14,6870.81,,,
Wichita,Weekly,2020-10-18 00:00:00,Conventional,0.747420878,108828.36,75326.26,6478.29,2.19,27021.62,,,
Wichita,Weekly,2020-10-18 00:00:00,Organic,1.431835745,2293.24,1543.64,20.77,0.0,728.83,,,
Albany,Weekly,2020-10-25 00:00:00,Conventional,1.219134818,126455.62,10941.35,100097.13,19.94,15397.2,,,
Albany,Weekly,2020-10-25 00:00:00,Organic,1.725686886,2289.1,294.44,355.37,0.0,1639.29,,,
Atlanta,Weekly,2020-10-25 00:00:00,Conventional,0.789708919,823518.62,581185.17,62470.08,52.26,179811.11,,,
Atlanta,Weekly,2020-10-25 00:00:00,Organic,1.710873835,22790.0,106.57,15451.77,0.0,7231.66,,,
Baltimore/Washington,Weekly,2020-10-25 00:00:00,Conventional,1.20663862,849666.16,169385.36,351238.05,4651.12,324390.68,,,
Baltimore/Washington,Weekly,2020-10-25 00:00:00,Organic,1.582325532,48094.23,3161.89,5019.81,9.22,39903.32,,,
Birmingham/Montgomery,Weekly,2020-10-25 00:00:00,Conventional,0.768511907,343930.02,234485.29,15029.71,5.67,94398.02,,,
Birmingham/Montgomery,Weekly,2020-10-25 00:00:00,Organic,1.29926762,7891.27,54.5,750.41,0.0,7086.37,,,
Boise,Weekly,2020-10-25 00:00:00,Conventional,1.038047559,116144.81,59684.92,26047.46,8958.81,21453.62,,,
Boise,Weekly,2020-10-25 00:00:00,Organic,1.832962229,4528.54,1216.57,1807.0,2.43,1502.55,,,
Boston,Weekly,2020-10-25 00:00:00,Conventional,1.234262748,692804.51,31253.49,518525.44,246.23,142779.34,,,
Boston,Weekly,2020-10-25 00:00:00,Organic,1.811114512,25658.92,299.63,2021.89,0.0,23337.4,,,
Buffalo/Rochester,Weekly,2020-10-25 00:00:00,Conventional,1.05179347,180380.76,19884.96,52208.08,2488.04,105799.68,,,
Buffalo/Rochester,Weekly,2020-10-25 00:00:00,Organic,1.637401985,11254.31,641.82,85.33,0.0,10527.16,,,
California,Weekly,2020-10-25 00:00:00,Conventional,1.189142308,5703804.06,2209225.31,1690748.97,586854.92,1216952.18,,,
California,Weekly,2020-10-25 00:00:00,Organic,1.864489517,287159.09,135297.49,33107.13,9.62,118735.41,,,
Charlotte,Weekly,2020-10-25 00:00:00,Conventional,1.000947207,338075.9,174563.51,53865.2,4027.25,105619.94,,,
Charlotte,Weekly,2020-10-25 00:00:00,Organic,1.527078906,16281.9,5132.85,3575.86,16.88,7556.31,,,
Chicago,Weekly,2020-10-25 00:00:00,Conventional,1.14306788,889070.74,165379.72,284272.35,130075.5,309342.24,,,
Chicago,Weekly,2020-10-25 00:00:00,Organic,1.807538649,33829.7,18015.82,3984.36,0.0,11829.52,,,
Cincinnati/Dayton,Weekly,2020-10-25 00:00:00,Conventional,1.072651197,259573.14,162265.4,57896.01,17138.17,22273.56,,,
Cincinnati/Dayton,Weekly,2020-10-25 00:00:00,Organic,1.786838254,14681.07,482.39,12135.21,0.0,2063.47,,,
Columbus,Weekly,2020-10-25 00:00:00,Conventional,0.966346597,235156.63,133326.06,69709.49,3984.05,28137.02,,,
Columbus,Weekly,2020-10-25 00:00:00,Organic,1.530234466,7720.95,743.01,4416.19,0.0,2561.75,,,
Dallas/Ft. Worth,Weekly,2020-10-25 00:00:00,Conventional,0.780335732,1490459.28,704170.63,442073.82,11614.43,332600.4,,,
Dallas/Ft. Worth,Weekly,2020-10-25 00:00:00,Organic,1.365509213,31888.49,10242.59,90.73,129.07,21426.11,,,
Denver,Weekly,2020-10-25 00:00:00,Conventional,0.977476372,944337.65,301782.66,411406.91,20406.21,210741.87,,,
Denver,Weekly,2020-10-25 00:00:00,Organic,1.385382668,38893.53,27507.46,1913.37,0.0,9472.7,,,
Detroit,Weekly,2020-10-25 00:00:00,Conventional,0.93095679,495997.1,175982.2,118419.34,126001.12,75594.43,,,
Detroit,Weekly,2020-10-25 00:00:00,Organic,1.347435681,20892.9,261.48,6673.82,0.0,13957.61,,,
Grand Rapids,Weekly,2020-10-25 00:00:00,Conventional,0.930762965,230241.24,20737.07,66753.06,114355.23,28395.87,,,
Grand Rapids,Weekly,2020-10-25 00:00:00,Organic,1.26062002,5195.37,15.8,633.21,0.0,4546.36,,,
Great Lakes,Weekly,2020-10-25 00:00:00,Conventional,0.991173013,3979681.39,1298137.49,1250437.53,607118.83,823986.6,,,
Great Lakes,Weekly,2020-10-25 00:00:00,Organic,1.589268526,138586.42,29680.84,40397.01,0.0,68505.74,,,
Harrisburg/Scranton,Weekly,2020-10-25 00:00:00,Conventional,1.030066989,320837.05,112217.66,96910.69,140.06,111568.64,,,
Harrisburg/Scranton,Weekly,2020-10-25 00:00:00,Organic,1.507400701,14285.66,562.01,397.24,0.0,13326.41,,,
Hartford/Springfield,Weekly,2020-10-25 00:00:00,Conventional,1.311633475,320238.21,13246.85,238646.7,136.55,68208.11,,,
Hartford/Springfield,Weekly,2020-10-25 00:00:00,Organic,1.767743805,16922.47,1405.07,6883.61,8.0,8625.79,,,
Houston,Weekly,2020-10-25 00:00:00,Conventional,0.842684735,1073209.1,551687.49,320471.07,6787.54,194261.11,,,
Houston,Weekly,2020-10-25 00:00:00,Organic,1.745457439,10752.57,9534.42,0.0,0.0,1217.21,,,
Indianapolis,Weekly,2020-10-25 00:00:00,Conventional,0.906185504,232076.93,102675.23,78731.26,5554.91,45115.53,,,
Indianapolis,Weekly,2020-10-25 00:00:00,Organic,1.587044907,6525.43,269.7,3232.99,0.0,3022.74,,,
Jacksonville,Weekly,2020-10-25 00:00:00,Conventional,0.783580748,253647.29,160964.37,32984.09,70.08,59628.76,,,
Jacksonville,Weekly,2020-10-25 00:00:00,Organic,1.217372853,9812.62,42.09,241.78,0.0,9528.75,,,
Las Vegas,Weekly,2020-10-25 00:00:00,Conventional,0.859199304,407729.19,100201.94,198783.81,250.16,108493.29,,,
Las Vegas,Weekly,2020-10-25 00:00:00,Organic,1.535567394,13027.14,7070.4,1683.11,0.0,4273.63,,,
Los Angeles,Weekly,2020-10-25 00:00:00,Conventional,1.160160665,2659678.71,1212882.65,347258.99,435628.15,663902.3,,,
Los Angeles,Weekly,2020-10-25 00:00:00,Organic,1.827412097,121455.59,79285.45,12112.38,2.81,30048.34,,,
Louisville,Weekly,2020-10-25 00:00:00,Conventional,0.787710544,139108.19,89276.98,24996.93,47.98,24786.31,,,
Louisville,Weekly,2020-10-25 00:00:00,Organic,1.764407401,4019.38,96.36,3204.55,0.0,718.48,,,
Miami/Ft. Lauderdale,Weekly,2020-10-25 00:00:00,Conventional,0.791137326,1042115.65,763197.62,54505.93,396.39,224010.66,,,
Miami/Ft. Lauderdale,Weekly,2020-10-25 00:00:00,Organic,1.245988632,31752.99,137.15,1491.23,0.0,30123.67,,,
Midsouth,Weekly,2020-10-25 00:00:00,Conventional,0.96456901,3816429.05,1819566.5,892773.18,20498.4,1083589.07,,,
Midsouth,Weekly,2020-10-25 00:00:00,Organic,1.544279655,190881.27,37167.01,47441.81,236.58,106035.86,,,
Nashville,Weekly,2020-10-25 00:00:00,Conventional,0.81498496,283359.25,154919.07,58133.27,22.95,70283.96,,,
Nashville,Weekly,2020-10-25 00:00:00,Organic,1.763439038,10981.86,568.28,6468.38,0.0,3945.2,,,
New Orleans/Mobile,Weekly,2020-10-25 00:00:00,Conventional,0.77633999,326955.34,175178.89,25018.96,27.74,126729.75,,,
New Orleans/Mobile,Weekly,2020-10-25 00:00:00,Organic,1.064163459,11076.72,515.0,0.0,0.0,10561.72,,,
New York,Weekly,2020-10-25 00:00:00,Conventional,1.159685775,1831841.63,61275.8,1126701.31,1297.42,642556.71,,,
New York,Weekly,2020-10-25 00:00:00,Organic,1.604005912,89828.51,19647.55,18190.08,123.16,51863.94,,,
Northeast,Weekly,2020-10-25 00:00:00,Conventional,1.140334128,5283356.55,486828.54,3250899.86,7530.57,1538087.18,,,
Northeast,Weekly,2020-10-25 00:00:00,Organic,1.658861789,239414.81,36171.32,37435.77,136.66,165667.29,,,
Northern New England,Weekly,2020-10-25 00:00:00,Conventional,0.975279753,543727.67,24131.72,469012.59,12.93,50570.43,,,
Northern New England,Weekly,2020-10-25 00:00:00,Organic,1.916666068,13496.91,1767.16,521.54,0.0,11208.2,,,
Orlando,Weekly,2020-10-25 00:00:00,Conventional,0.764451362,608221.54,368971.47,54256.57,43.46,184948.15,,,
Orlando,Weekly,2020-10-25 00:00:00,Organic,1.164516603,23612.64,68.51,107.1,0.0,23437.03,,,
Peoria/Springfield,Weekly,2020-10-25 00:00:00,Conventional,0.870418248,116105.55,53093.55,32892.65,1627.04,28492.31,,,
Peoria/Springfield,Weekly,2020-10-25 00:00:00,Organic,1.719695815,3059.44,293.35,979.63,0.0,1786.46,,,
Philadelphia,Weekly,2020-10-25 00:00:00,Conventional,1.048340328,544831.25,95147.56,247537.33,248.15,201898.21,,,
Philadelphia,Weekly,2020-10-25 00:00:00,Organic,1.630827254,31670.78,5522.64,6306.43,0.0,19841.71,,,
Phoenix/Tucson,Weekly,2020-10-25 00:00:00,Conventional,0.751499684,1359572.92,423250.45,780093.67,3792.03,152436.77,,,
Phoenix/Tucson,Weekly,2020-10-25 00:00:00,Organic,1.345197174,25748.49,10255.27,4006.48,0.0,11486.74,,,
Pittsburgh,Weekly,2020-10-25 00:00:00,Conventional,1.194405085,103339.79,56707.69,12779.32,8.06,33844.71,,,
Pittsburgh,Weekly,2020-10-25 00:00:00,Organic,1.533949887,8147.2,2222.59,1.41,0.0,5923.2,,,
Plains,Weekly,2020-10-25 00:00:00,Conventional,0.955764019,1810572.64,875263.29,452224.15,3288.24,479684.55,,,
Plains,Weekly,2020-10-25 00:00:00,Organic,1.411667566,43352.89,11836.17,2541.55,56.59,28918.57,,,
Portland,Weekly,2020-10-25 00:00:00,Conventional,1.032632664,667614.0,279417.08,280699.16,30501.78,76995.97,,,
Portland,Weekly,2020-10-25 00:00:00,Organic,1.753852687,35461.13,18656.02,13980.66,0.0,2824.45,,,
Providence,Weekly,2020-10-25 00:00:00,Conventional,1.3031385,98277.87,4903.87,79298.98,18.21,14056.82,,,
Providence,Weekly,2020-10-25 00:00:00,Organic,1.771592084,3601.64,18.24,5.82,0.0,3577.59,,,
Raleigh/Greensboro,Weekly,2020-10-25 00:00:00,Conventional,0.972913129,432036.69,219443.75,69156.52,3938.66,139496.82,,,
Raleigh/Greensboro,Weekly,2020-10-25 00:00:00,Organic,1.428104981,26698.21,9387.2,4039.0,135.56,13136.45,,,
Richmond/Norfolk,Weekly,2020-10-25 00:00:00,Conventional,0.8569373,320023.87,177525.69,67243.86,1365.37,73888.93,,,
Richmond/Norfolk,Weekly,2020-10-25 00:00:00,Organic,1.525585019,14726.88,3109.24,3463.45,3.28,8150.91,,,
Roanoke,Weekly,2020-10-25 00:00:00,Conventional,0.854787305,189500.53,124676.62,28212.14,377.75,36234.02,,,
Roanoke,Weekly,2020-10-25 00:00:00,Organic,1.586816818,7630.87,1073.5,3240.08,0.0,3317.29,,,
Sacramento,Weekly,2020-10-25 00:00:00,Conventional,1.200638243,470481.44,148713.89,228921.87,5148.24,87694.61,,,
Sacramento,Weekly,2020-10-25 00:00:00,Organic,1.623805795,21052.99,4742.46,2636.41,0.0,13674.12,,,
San Diego,Weekly,2020-10-25 00:00:00,Conventional,1.201499447,479496.69,167589.91,133057.48,68958.19,109889.21,,,
San Diego,Weekly,2020-10-25 00:00:00,Organic,1.905299198,29563.1,12986.67,5103.25,2.88,11470.29,,,
San Francisco,Weekly,2020-10-25 00:00:00,Conventional,1.283270799,849031.58,228885.1,475838.26,8999.21,135301.44,,,
San Francisco,Weekly,2020-10-25 00:00:00,Organic,2.010157183,61371.85,18913.41,5899.62,1.34,36555.59,,,
Seattle,Weekly,2020-10-25 00:00:00,Conventional,1.264422373,581114.07,220366.87,285753.57,4609.03,70383.65,,,
Seattle,Weekly,2020-10-25 00:00:00,Organic,1.683991323,73741.93,45297.37,23026.95,0.0,5417.61,,,
South Carolina,Weekly,2020-10-25 00:00:00,Conventional,0.859661172,523064.78,330995.54,57077.13,1481.57,133510.53,,,
South Carolina,Weekly,2020-10-25 00:00:00,Organic,1.420050144,21753.32,4650.39,4676.2,67.29,12359.45,,,
South Central,Weekly,2020-10-25 00:00:00,Conventional,0.762589183,5766333.44,3140753.82,1194761.09,78750.67,1351071.4,,,
South Central,Weekly,2020-10-25 00:00:00,Organic,1.399848667,117436.79,37361.14,3293.59,1287.84,75493.27,,,
Southeast,Weekly,2020-10-25 00:00:00,Conventional,0.786064089,5597320.48,3785165.8,403981.97,3640.1,1404510.06,,,
Southeast,Weekly,2020-10-25 00:00:00,Organic,1.283963903,181867.92,6174.64,28820.71,72.2,146798.47,,,
Spokane,Weekly,2020-10-25 00:00:00,Conventional,1.070020976,78116.6,34672.93,31636.85,31.62,11775.2,,,
Spokane,Weekly,2020-10-25 00:00:00,Organic,2.000947213,3298.82,1150.29,1335.3,0.0,813.23,,,
St. Louis,Weekly,2020-10-25 00:00:00,Conventional,0.984033782,177474.97,105545.65,17768.27,43.97,54006.56,,,
St. Louis,Weekly,2020-10-25 00:00:00,Organic,1.875422964,5310.03,1928.16,793.15,0.0,2585.89,,,
Syracuse,Weekly,2020-10-25 00:00:00,Conventional,1.154379938,80288.01,11144.59,37035.91,614.26,31493.25,,,
Syracuse,Weekly,2020-10-25 00:00:00,Organic,1.549145131,3620.61,298.1,109.23,0.0,3213.28,,,
Tampa,Weekly,2020-10-25 00:00:00,Conventional,0.767229733,619625.92,425523.27,23107.58,113.66,170880.73,,,
Tampa,Weekly,2020-10-25 00:00:00,Organic,1.042599671,21217.06,67.39,118.65,0.0,21031.03,,,
Toledo,Weekly,2020-10-25 00:00:00,Conventional,0.913379478,132754.16,51278.28,40967.04,22564.66,17944.18,,,
Toledo,Weekly,2020-10-25 00:00:00,Organic,1.502965631,3468.16,82.27,1816.95,0.0,1568.94,,,
Total U.S.,Weekly,2020-10-25 00:00:00,Conventional,0.961070961,38894579.69,16213069.8,12139968.08,1423713.58,9116658.07,,,
Total U.S.,Weekly,2020-10-25 00:00:00,Organic,1.584675046,1483350.47,442110.21,256979.97,2614.98,781626.4,,,
West,Weekly,2020-10-25 00:00:00,Conventional,0.925401516,6937082.09,2598129.06,3004141.33,116031.85,1218777.03,,,
West,Weekly,2020-10-25 00:00:00,Organic,1.55958102,284651.28,148421.61,63942.4,815.48,71471.78,,,
West Tex/New Mexico,Weekly,2020-10-25 00:00:00,Conventional,0.768475106,903475.74,407057.21,189113.3,15040.42,291533.07,,,
West Tex/New Mexico,Weekly,2020-10-25 00:00:00,Organic,1.221947926,21235.65,3867.32,1014.84,1640.89,14712.6,,,
Wichita,Weekly,2020-10-25 00:00:00,Conventional,0.741414094,102907.76,71828.21,6048.63,4.37,25026.55,,,
Wichita,Weekly,2020-10-25 00:00:00,Organic,1.399081378,2065.55,1333.2,31.69,1.09,699.56,,,
Albany,Weekly,2020-11-01 00:00:00,Conventional,1.405786222,119014.9,11925.63,90817.4,165.69,16106.19,,,
Albany,Weekly,2020-11-01 00:00:00,Organic,1.680030979,2676.3,290.91,390.86,0.0,1994.54,,,
Atlanta,Weekly,2020-11-01 00:00:00,Conventional,0.824663832,763797.51,503532.41,72347.18,23.25,187894.67,,,
Atlanta,Weekly,2020-11-01 00:00:00,Organic,1.833778658,22032.79,125.24,12657.61,0.0,9249.94,,,
Baltimore/Washington,Weekly,2020-11-01 00:00:00,Conventional,1.088068741,952782.32,266971.35,363844.13,4686.36,317279.53,,,
Baltimore/Washington,Weekly,2020-11-01 00:00:00,Organic,1.69434787,41492.72,1292.51,5776.94,6.91,34416.36,,,
Birmingham/Montgomery,Weekly,2020-11-01 00:00:00,Conventional,0.822484039,312385.24,201687.62,13832.44,9.08,96856.1,,,
Birmingham/Montgomery,Weekly,2020-11-01 00:00:00,Organic,1.313118676,6388.24,50.52,557.67,0.0,5780.05,,,
Boise,Weekly,2020-11-01 00:00:00,Conventional,1.155666123,107076.15,49916.46,20205.55,12764.21,24189.93,,,
Boise,Weekly,2020-11-01 00:00:00,Organic,1.781876684,4952.19,2544.32,1056.51,0.0,1351.35,,,
Boston,Weekly,2020-11-01 00:00:00,Conventional,1.41329462,598815.76,33147.85,426674.19,2431.92,136555.06,,,
Boston,Weekly,2020-11-01 00:00:00,Organic,1.592695281,32059.44,280.56,2722.84,0.0,29056.04,,,
Buffalo/Rochester,Weekly,2020-11-01 00:00:00,Conventional,1.021713007,191701.95,43826.13,48858.53,1857.58,97159.7,,,
Buffalo/Rochester,Weekly,2020-11-01 00:00:00,Organic,1.591464564,11909.19,1005.5,142.26,0.0,10761.43,,,
California,Weekly,2020-11-01 00:00:00,Conventional,1.218969475,5749926.97,2120344.84,1682590.83,783086.31,1163882.21,,,
California,Weekly,2020-11-01 00:00:00,Organic,1.526757605,492347.78,130601.93,240185.61,36.08,121519.41,,,
Charlotte,Weekly,2020-11-01 00:00:00,Conventional,1.179544206,303018.78,131712.63,53962.12,4735.3,112608.73,,,
